referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,location.crossStreet,url,storeId,venuePage.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,venueChains.id,hasMenu,location.neighborhood,menu.externalUrl
v-1464363753,,4,8,false,Australia,AU,56655,115.83655374010078,-32.03407780620004,Sportsgirl,4be2b2fed27a20a1d414905b,true,.png,https://ss3.4sqi.net/img/categories_v2/education/collegeacademicbuildings_science_,Science,College Science Buildings,College Science Building,4bf58dd8d48988d19b941735,WA,Subiaco,,,,,,,,,,,,,,,
v-1464363753,,13,18,false,Australia,AU,55153,115.88188556335467,-32.055516282011524,Willetton Sports Club,4d55fbda96ed5481f4540f70,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,WA,Cottesloe,,,,,,,,,,,,,,,
v-1464363753,,18,69,false,Australia,AU,61713,115.81906127595576,-31.986193877102487,School of Sport Science, Exercise and Health,4d7854919e57a093c3cfc22b,true,.png,https://ss3.4sqi.net/img/categories_v2/education/reccenter_,Rec Center,College Rec Centers,College Rec Center,4bf58dd8d48988d1a9941735,WA,Perth,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,53146,115.79354843583366,-32.061320280820006,Armando sports,4bc95d1568f976b03f4f5d83,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,WA,Crawley,,,,,,,,,,,,,,,
v-1464363753,,1,3,false,Australia,AU,53178,115.83420260653169,-32.06538805261108,Murdoch University Sports & Recreation Centre,4e9906dd55033ea8ab92559a,true,.png,https://ss3.4sqi.net/img/categories_v2/education/reccenter_,Rec Center,College Rec Centers,College Rec Center,4bf58dd8d48988d1a9941735,WA,South Perth,,,,,,,,,,,,,,,
v-1464363753,,39,287,false,Australia,AU,55932,115.824677,-32.039152,AllSports Trophies,5114aecee4b0f7dc44fe8f26,true,.png,https://ss3.4sqi.net/img/categories_v2/education/default_,University,Universities,University,4bf58dd8d48988d1ae941735,,,,,,,,,,,,,,,,,
v-1464363753,,18,68,false,Australia,AU,54680,115.87866268364014,-32.059225297706426,Willetton Sports Centre,4f05537b490134608256aa13,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,,,,,,,,,,,,,,,,,
v-1464363753,,15,23,false,Australia,AU,61801,115.81843734937169,-31.98533348323767,School Of Sport, Exercise And Health Science,4d799b1aceaa224bd0e2fc70,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,65139,115.7817560236602,-31.95257955417912,Western Australian Institute Of Sport,4c36c1d0dfb0e21e08adaba8,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,66043,115.85721625553427,-31.951475420517173,Rebel Sport,55a9f92d498ed4819ae160d0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sports Club,Sports Clubs,Sports Club,52e81612bcbc57f1066b7a2e,,,,,,,,,,,,,,,,,
v-1464363753,,12,16,false,Australia,AU,65337,115.93877,-31.973763,Belmont Sport Centre,4d9daa3cbaae5481bf49f664,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,6,9,false,Australia,AU,66176,115.820328,-31.945963,Frontier Sport Management,4d11866dc5556dcb300fca90,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,Bars,Bar,4bf58dd8d48988d116941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,66705,115.93255,-31.95948,Langford Sport Centre,4e6edfc6a809952e23a2113c,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,4,false,Australia,AU,67011,115.83691767294094,-31.940120376886643,Leederville Sport Club,4d4357cf14aa8cfa516d593d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363753,,3,5,false,Australia,AU,65766,115.857935,-31.954101,Sports Fever,4b64fecaf964a5205ade2ae3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,22,44,false,Australia,AU,66057,115.824341,-31.947425,Sports Marquee Bar,4c134c06b7b9c928dc5ba937,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,24,42,false,Australia,AU,60610,115.766443,-31.992704,Cottesloe Sports Physiotherapy,5366e5c0498ee44e64655360,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_,Stadium,Stadiums,Stadium,4bf58dd8d48988d184941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,66175,115.82555294036864,-31.946481595259232,SportsMed Subiaco,52b9365b498e1f1a2818ac9c,true,.png,https://ss3.4sqi.net/img/categories_v2/education/collegeacademicbuildings_science_,Science,College Science Buildings,College Science Building,4bf58dd8d48988d19b941735,,,,,,,,,,,,,,,,,
v-1464363753,,3,8,false,Australia,AU,65893,115.82398331280172,-31.948874465852647,Sports Fever,4bd26d85caff9521edf1d2f0,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,College Gyms,College Gym,4bf58dd8d48988d1b2941735,,,,,,,,,,,,,,,,,
v-1464363753,,288,1555,false,Australia,AU,82355,115.74876806942758,-31.797006431757524,Rebel Sport,4ca6abc976d3a0933e37046b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa,Spas,Spa,4bf58dd8d48988d1ed941735,,,,,,,,,,,,,,,,,
v-1464363753,,3,4,false,Australia,AU,61687,115.761261,-31.982883,Alan Park Sports Pavilion,4dcdfea8e4cd130e165cf6f7,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,61691,115.81768054759576,-31.986255904580535,UWA sports Science Honours Room,4e3a17ba1495c19cfbc0578d,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,62788,115.8188879631606,-31.976457338760873,UWA Sport & Recreation Centre,4bb46e7cf187a5938d1f14f8,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,63069,115.87606048583984,-31.98157501220703,Subiaco Sports Massage,4fde8930e4b01dfec048c372,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,1,4,6,false,Australia,AU,3485,145.398935548829,-36.378369646679815,Rebel Sport,4bd64a0a6798ef3bab02658d,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/departmentstore_,Department Store,Department Stores,Department Store,4bf58dd8d48988d1f6941735,VIC,Shepparton,true,2739,Golf Course Road,http://www.sporties.com.au,,,,,,,,,,,
v-1464363753,1,1,1,false,Australia,AU,3637,145.403302,-36.383328,Sports Man's Warehouse,4c4e67ef92b6a593fa2fd86f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Shepparton,true,2714,Btw murray & hume,http://www.sportsoptimum.com.au,,,,,,,,,,,
v-1464363753,1,3,8,false,Australia,AU,3689,145.405561,-36.390471,St Georges Rd Sports And Arts Centre,4e9fee766c258f17cb44ceaf,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_basketball_,Basketball,Basketball Stadiums,Basketball Stadium,4bf58dd8d48988d18b941735,VIC,Shepparton,true,3644,Pollard St,,,,,,,,,,,,
v-1464363753,5,4,4,false,Australia,AU,4573,145.41152000426823,-36.37693405151261,Shepparton Sports And Spinal Physiotherapy,4e656ac72271573ad8e55ca7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,NSW,Barooga,true,2731,,,,,,,,,,,,,
v-1464363753,1,22,64,false,Australia,AU,5372,145.40366529416633,-36.35638421101878,Shepparton Sports Stadium,4e2ea21baeb7e1b8af9c8274,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/basketballcourt_,Basketball Court,Basketball Courts,Basketball Court,4bf58dd8d48988d1e1941735,NSW,Moama,true,3660,,,,,,,,,,,,,
v-1464363753,1,1,7,false,Australia,AU,28734,145.05964987488494,-36.31324845559028,kyabram sports entertainment center,4fd869f5e4b0f564e7713475,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,Entertainment,General Entertainment,General Entertainment,4bf58dd8d48988d1f1931735,NSW,Tocumwal,true,3141,,,,,,,,,,,,,
v-1464363753,0,2,2,false,Australia,AU,29945,145.04537963867188,-36.31351089477539,reflex sports massage,5052d839e4b0588850c8fe41,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa,Spas,Spa,4bf58dd8d48988d1ed941735,NSW,Barooga,true,3658,,,,,,,,,,,,,
v-1464363753,,3,27,false,Australia,AU,61277,145.68670314846477,-35.90781842673171,Sportsmans Motor Inn,4ffaa048e4b0903669b273ed,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Motel,Motels,Motel,4bf58dd8d48988d1fb931735,NSW,Moama,true,3550,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,63746,144.750552,-36.105204,Sportslander Motor Inn,4fa09d46e4b0200a4ab21b4f,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735,NSW,Mulwala,true,,,,,,,,,,,,,,
v-1464363753,,5,6,false,Australia,AU,64172,144.746685,-36.102975,Sporties Gym,4bf2ff3bcad2c928f14e9a99,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,VIC,Seymour,true,,,,,,,,,,,,,,
v-1464363753,,1,3,false,Australia,AU,67437,145.57360589504242,-35.81115424633026,Tocumwal Sport Aviation,4db4d8644b226b343d95bde2,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,VIC,South Yarra,true,,,,,,,,,,,,,,
v-1464363753,,26,59,false,Australia,AU,61432,145.68660553489462,-35.90619761505912,Barooga Sports Club,4d71dcf8bce5721e489fc515,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Broadford,true,,,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,62367,144.75186959229103,-36.128587046981266,Bennett's Sports,4ebc69a330f88739f47cbcb6,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,VIC,Strathfieldsaye,true,,,,,,,,,,,,,,
v-1464363753,,15,17,false,Australia,AU,64075,144.74721896350658,-36.10395013578127,Moama Sports Club,4b1b4514f964a52064fa23e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Mansfield,true,,,,,,,,,,,,,,
v-1464363753,,8,9,false,Australia,AU,71380,146.00447824999998,-36.012804,Yarrawonga Outdoors & Sports,4c0651c991d776b060a0f8f9,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_football_,Football,College Football Fields,College Football Field,4bf58dd8d48988d1b8941735,VIC,Bendigo,true,,,,,,,,,,,,,,
v-1464363753,,4,4,false,Australia,AU,71804,146.004332,-36.00629,Mulwala Sports Club,4bb7ff417421a593a365c140,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,VIC,Bendigo,true,,,,,,,,,,,,,,
v-1464363753,,7,50,false,Australia,AU,73382,145.14892101287842,-37.029075010886956,Seymour Sports & Aquatic Centre,4ba2aab5f964a520300e38e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Health & Beauty,Health & Beauty Services,Health & Beauty Service,54541900498ea6ccd0202697,VIC,Flora Hill,true,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,83643,145.30517578125,-37.14280344371683,Sports Optimum,566902ff498e61f1ff6d1684,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Bendigo,,,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,97938,146.09190768123096,-37.05180177751444,Sport First,4e6ad219227162c38e9d4be7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,VIC,Bendigo,,,,,,,,,,,,,,,
v-1464363753,,36,56,false,Australia,AU,94129,145.709837,-37.192011,Sportspower,50d7e3c0e4b023bf8fc47b80,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/racetrack_,Racetrack,Racetracks,Racetrack,4bf58dd8d48988d1f4931735,,,,,,,,,,,,,,,,,
v-1464363753,,12,15,false,Australia,AU,94997,145.08118304794374,-37.21560176826547,The State Motorcycle Sports Complex Broadford,4c4dfa11db2c20a14d72b073,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_,Hotel Bar,Hotel Bars,Hotel Bar,4bf58dd8d48988d1d5941735,,,,,,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,102787,144.97983273616657,-35.523644949626735,Sportsman's Arms,4ee965bc99111dae86de5892,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skate_park_,Skate Park,Skate Parks,Skate Park,4bf58dd8d48988d167941735,,,,,,,,,,,,,,,,,
v-1464363753,,13,24,false,Australia,AU,97928,146.08821992706757,-37.05429249161261,Mansfield Sporting Complex,506e6884e4b082a2a97da4ba,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_,Outdoors & Recreation,Outdoors & Recreation,Outdoors & Recreation,4d4b7105d754a06377d81259,,,,,,,,,,,,,,,,,
v-1464363753,,139,166,false,Australia,AU,101346,144.3515645249674,-36.802215036437744,Strathfieldsaye Sporting Complex,4e325a827d8bf5432e3b6736,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,2,false,Australia,AU,97183,146.079607,-37.051429,Buller Sports,4c1406a5a1010f4716c34b18,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,21,34,false,Australia,AU,105092,144.28108169733923,-36.75936252318644,Sportco,516e3feee4b0631a93885317,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,,,,,,,,,,,,,,,,,
v-1464363753,,4,4,false,Australia,AU,99158,144.3185520172119,-36.68832982174889,Huntly Sports Grounds,4d3ad46ccc48224b8fe8404f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,9,false,Australia,AU,105318,144.279127,-36.760874,Sportspower,4e6ab720c65b5bef288618ab,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,,,,,,,,,,,,,,,,,
v-1464363753,,8,11,false,Australia,AU,103287,144.295305,-36.744378,Bendigo Physiotherapy And Sports Clinc,4e65a0db1f6ef7d07c105fa3,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,105371,144.29056584835052,-36.783353090286255,Latrobe University Sports Centre,4bc942c3511f95217a8dadc7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363753,,5,9,false,Australia,AU,104546,144.28183901767528,-36.7478710564664,Central Victorian Sports Physiotherapy,4eeaa6c561af22f1588dbd0d,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_,Stadium,Stadiums,Stadium,4bf58dd8d48988d184941735,,,,,,,,,,,,,,,,,
v-1464363753,,5,8,false,Australia,AU,104775,144.28112,-36.751934,Tom Flood Sports Centre,5318322b498e1fe77ae0692f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,105034,144.28187101728423,-36.75953347270236,Bicknells Sports,4e8d20220aaf409343d5aa82,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_,Doctor's Office,Doctor's Offices,Doctor's Office,4bf58dd8d48988d177941735,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,105338,144.275416,-36.754119,Bendigo Orthopaedic And Sports Centre,51a2aa23498e1de15450df31,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,1,9,27,false,Australia,AU,721,152.90205841623492,-31.435166166812593,Rebel Sport,4ed30d2b7ee5be844e536f89,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Telegraph Point,true,2444,Boundary St,,,,,,,,,,,,
v-1464363753,1,1,1,false,Australia,AU,213,152.90953063964844,-31.429765701293945,sports girl,528ecd5a498e9124110045d4,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,Women's Stores,Women's Store,4bf58dd8d48988d108951735,NSW,Port Macquarie,true,2444,Ocean Dr,,,,,,,,,,,,
v-1464363753,0,5,5,false,Australia,AU,15288,152.79493031610116,-31.33368752993623,Sport club telegraph point,4e62024b2271573ad769f63d,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,NSW,Port Macquarie,true,2445,,,,,,,,,,,,,
v-1464363753,,2,2,false,Australia,AU,3446,152.872415,-31.425826,Pathers Bowling Sports Club,4d65b29056746dcb80eb3dff,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_,Stadium,Stadiums,Stadium,4bf58dd8d48988d184941735,NSW,Lake Cathie,true,2427,,,,,,,,,,,,,
v-1464363753,,19,33,false,Australia,AU,3418,152.87245988845825,-31.42721664637489,Regional Sports Stadium,4c8c4fa355fba093acc05eab,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,NSW,Harrington,,2428,,,,,,,,,,,,,
v-1464363753,,5,12,false,Australia,AU,4019,152.8663444519043,-31.42558705106833,Tuffins Lane sporting fields,4c2729ddaa77ef3b2ee398b0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,NSW,Tuncurry,,,,,,,,,,,,,,,
v-1464363753,,2,8,false,Australia,AU,26798,152.758839,-31.635631,Sport 1,520015df498ea617e9da5a5d,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,Soccer Fields,Soccer Field,4cce455aebf7b749d5e191f5,,,,,,,,,,,,,,,,,
v-1464363753,,2,11,false,Australia,AU,13898,152.8541339337827,-31.547324809336978,Lake Cathie Sports Fields,4e0e678c1838f62321c566a6,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_,Other Outdoors,Other Great Outdoors,Other Great Outdoors,4bf58dd8d48988d162941735,,,,,,,,,,,,,,,,,
v-1464363753,,2,8,false,Australia,AU,52816,152.69157223185096,-31.8684576427413,Esmond Hogan Sports Oval,4ee1a277d3e3a823d5334285,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,5,10,false,Australia,AU,67699,152.46069132923867,-31.905442636824525,Sports Power,4f516cfce4b03be361d41a09,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/field_,Field,Fields,Field,4bf58dd8d48988d15f941735,,,,,,,,,,,,,,,,,
v-1464363753,,3,3,false,Australia,AU,68986,152.37153966911137,-31.850032140500844,Wingham Sporting Complex,4d8d6009cb9b224b89156c41,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_,River,Rivers,River,4eb1d4dd4b900d56c88a45fd,,,,,,,,,,,,,,,,,
v-1464363753,,4,4,false,Australia,AU,81017,152.92034756343946,-30.703546742132023,Nambucca River Water Ski & Wake Sports,50de298de4b05f458f78185a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363753,,18,21,false,Australia,AU,86754,152.98678348393128,-30.65485576452,Sports First Nambucca Heads,50317a1ce4b0b0259565c3ab,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,,,,,,,,,,,,,,,,,
v-1464363753,,,,false,Australia,AU,90384,152.50213265419006,-32.166240300717746,Sporties,4e955f58754ac70a372855c2,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363753,2,7,11,false,Australia,AU,2508,153.27605724334714,-28.807094821768054,SportsPower,4cc2404b42d1b60cf0710f13,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Lismore,true,2480,behind Cummings Electrical on Molesworth Street,http://www.sportspowersuperwarehouse.com.au/lismore-sports-store/,,77449595,,,,,,,,,
v-1464363753,3,1,2,false,Australia,AU,2211,153.2772535085678,-28.809548020362854,Independent Sports,4d27aa68ebacb1f7218de94f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Lismore,true,2480,Binya Avenue,http://www.kirrasportsclub.com.au,,,,,,,,,,,
v-1464363753,1,34,179,false,Australia,AU,4765,153.33439097684519,-28.831820339225096,Goonellabah Sports and Aquatic Centre,4bc69711bf29c9b67225fa2a,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool,Pools,Pool,4bf58dd8d48988d15e941735,NSW,Goonellabah,true,2480,Nineteenth Ave.,http://www.sportsgirl.com.au,,,,,,,,,,,
v-1464363753,2,3,3,false,Australia,AU,5507,153.3418639066,-28.822645842246384,Lismore Workers Sports Club,5287e352498e93ec91fc6163,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735,QLD,Dunoon, NSW, Australia,true,2478,University Dr.,,,,,,,,,,,,
v-1464363753,1,9,91,false,Australia,AU,6036,153.34514562601382,-28.812824233256592,Summit Sports & Fitness Centre,4fb98653e4b0613b626d565b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,Gyms,Gym,4bf58dd8d48988d176941735,NSW,Ballina,true,2481,,,,,,,,,,,,,
v-1464363753,1,3,4,false,Australia,AU,16620,153.3215138,-28.6820055,Dunoon Sports and Recreation Club,538fcfcd11d23f0c4f56c5a8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Ballina,true,2478,,,,,,,,,,,,,
v-1464363753,1,1,11,true,Australia,AU,26671,153.55547904968262,-28.86765795850572,Sportspower Super Warehouse,4f0cf95be4b07eb235a20494,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gym_yogastudio_,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735,NSW,Ballina,true,2478,,,,,,,,,,,,,
v-1464363753,1,6,8,false,Australia,AU,26729,153.55835118797413,-28.85292561109132,Sports Yoga,4fa1c14be4b0ab90fca5e3f2,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,NSW,Ballina,true,2481,,,,,,,,,,,,,
v-1464363753,0,2,8,false,Australia,AU,30449,153.59296501722443,-28.779678290832454,Lennox Head Sport & Recreation,4d587c7f577aa093428a52b9,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/basketballcourt_,Basketball Court,Basketball Courts,Basketball Court,4bf58dd8d48988d1e1941735,NSW,Byron Bay,true,2484,,,,,,,,,,,,,
v-1464363753,,1,5,false,Australia,AU,23564,153.04735,-28.862867,Casino Sports Stadium,51a5c7d6498ed43596943075,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/gym_yogastudio_,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735,NSW,Ballina,true,2489,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,30422,153.59765,-28.831135,Sports Yoga,4f73a19ee4b0dd96b632fd71,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Lennox Head,true,2488,,,,,,,,,,,,,
v-1464363753,,1,1,false,Australia,AU,27006,153.558478,-28.870164,Summerland Sports,4f76697ee4b0c7b6e0f4992a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,NSW,Byron Bay,true,2489,,,,,,,,,,,,,
