referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.state,location.city,allowMenuUrlEdit,location.postalCode,url,location.crossStreet,venueChains.id,storeId,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,venuePage.id,location.neighborhood,menu.externalUrl
v-1464363688,57,20,36,false,Canada,CA,64362,-73.5669520752355,45.46465555075725,Sport Campus La Source du Sport,4fd3ad14e4b06a2d8d3c7eb4,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Saint-Constant,true,H2L 3K8,http://cbi.ca,,,,,,,,,,,,
v-1464363688,1,118,228,false,Canada,CA,57070,-73.47119808197021,45.47174844784008,Sports Experts,4c264485c11dc9b63fa42824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Longueuil,true,12919,http://www.loisirssportifscdn-ndg.com,,,,,,,,,,,,
v-1464363688,1,128,237,false,Canada,CA,66514,-73.578605,45.528717,Ekkip Boutique Sport,4c3e059b1ef0d13a3fb89180,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Ile-des-Sœurs,true,H3Z,http://www.evangelistasports.com,,,,,,,,,,,,
v-1464363688,3,3,5,false,Canada,CA,54827,-73.44580453394005,45.45386235306679,Medicus-sport,4f679091e4b09ff9bf5369d7,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Longueuil,true,H3Z 2Y5,http://motosportnewman.com,,,,,,,,,,,,
v-1464363688,1,10,14,false,Canada,CA,68617,-73.61212228835538,45.508985395748006,Clinique de médecine du sport,4e1ca2f2c65bc4a776bcc8fb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Longueuil,true,H4B 1N5,http://www.sourceforsports.com/Stores/77-Ici-Sport-La-Source-du-Sport.aspx,,,,,,,,,,,,
v-1464363688,1,15,25,false,Canada,CA,61723,-73.51553782423069,45.528265826000315,Sports Experts,50f871dde4b0ca406370c876,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,H3W 1J3,,,,,,,,,,,,,
v-1464363688,3,931,1533,false,Canada,CA,65338,-73.57142686843872,45.501331442733864,Sports Experts,4b106f3df964a520597023e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,H8N 1X2,,,,,,,,,,,,,
v-1464363688,2,1,1,false,Canada,CA,55258,-73.4364050229579,45.51057541168582,La Zone du Sport,563d2431cd10e06a38ec7e53,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,NY,Champlain,true,H1S 1M2,,,,,,,,,,,,,
v-1464363688,2,14,63,false,Canada,CA,57815,-73.4448475195082,45.56994576027907,Action Sport Physio,4bc88f6a92b376b012a0513a,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_hockey_,Hockey,Hockey Arenas,Hockey Arena,4bf58dd8d48988d185941735,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363688,2,41,205,true,Canada,CA,66456,-73.59986901283264,45.37918732262337,Isatis Sport St-Constant,514b6e7490e7fe0bfbbc53ee,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_,Chiropractors,Chiropractors,Chiropractor,52e81612bcbc57f1066b7a3a,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363688,,1,1,false,Canada,CA,56860,-73.455168,45.517323,Concordia Physio Sport,53e3fe3a498edee0aa564bc1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,QC,Westmount,true,,,,,,,,,,,,,,
v-1464363688,,1,1,false,Canada,CA,62475,-73.5421146629913,45.467181059491786,Sport Campus,53a70e27498ea7107db685a2,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_,Doctor's Office,Doctor's Offices,Doctor's Office,4bf58dd8d48988d177941735,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363688,,2,8,false,Canada,CA,57829,-73.45740555,45.5441031,Action Sport Physio (Le Dome),4d8b72bb26a36ea8be9b09ae,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,VT,Newport,true,,,,,,,,,,,,,,
v-1464363688,,1,2,false,Canada,CA,58902,-72.515031,45.892983,La Source Du Sport-Drummondville,4d5fec145c39b1f72e9bfd49,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363688,,9,87,true,Canada,CA,60552,-73.49739389835867,45.535263989658674,André Cycle et Sport,4fbe65b8e4b07642e22792f7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Repentigny,true,,,,,,,,,,,,,,
v-1464363688,,86,121,false,Canada,CA,65904,-73.54370643747646,45.59230367238462,Sports Experts,4d0e81a25b8a8cfaf9a1ea83,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,,,,,,,,,,,,,,,
v-1464363688,,1,2,false,Canada,CA,61313,-73.53418382284191,45.38319135378909,iFoot sport,5348851d498e9b769583e58c,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/default_,Border Crossing,Border Crossings,Border Crossing,52f2ab2ebcbc57f1066b8b4b,QC,Lasalle,,,,,,,,,,,,,,,
v-1464363688,,3,3,false,Canada,CA,60245,-73.50620187313717,45.4967569254509,Rousseau Sport St Bruno,4eb2d5c030f8f1e8b99c3979,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,,,,,,,,,,,,,,,
v-1464363688,,78,267,false,Canada,CA,64576,-73.55679686294395,45.51734524972309,WOD Sports,4f832b29e4b050ced862d62f,true,.png,https://ss3.4sqi.net/img/categories_v2/building/government_,Government,Government Buildings,Government Building,4bf58dd8d48988d126941735,QC,Montréal,,,,,,,,,,,,,,,
v-1464363688,,8041,15685,false,United States,US,69716,-73.4526801109314,45.00651857393325,U.S./Canada border - Champlain-St. Bernard de Lacolle Crossing,4ca8d42344a8224b8e941b40,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363688,,29,36,false,Canada,CA,66179,-73.58538186449198,45.48931251296271,Sport Experts Alexis Nihon,4cb7604e9552b60cca83c48b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,86,449,false,Canada,CA,65210,-73.55113551923388,45.55599807264669,Regroupement Loisir et Sport du Québec,4b86b960f964a520e29831e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,60,180,false,Canada,CA,66292,-73.58740531338199,45.48692306591377,Action Sport Physio,4bc72db615a7ef3b26d978da,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363688,,208,379,false,Canada,CA,67828,-73.5651922081381,45.60154215455501,Sports Experts - Atmosphère,4b786138f964a520d7c92ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,18,27,false,Canada,CA,64098,-73.49039235935199,45.639797864112666,A Roy Sports,4d98a3cfaf3d236a0aca40c7,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,1,1,false,Canada,CA,64121,-71.930103,45.376634,Clinique de Médecine et de Sport de l'UdeS,527012d311d23732fc00527d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363688,,2,10,false,Canada,CA,66767,-73.44620393502467,45.739539340775764,Action sport Physio,4bbe5a8cba9776b0b18cfdc8,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363688,,2,3,false,United States,US,66900,-72.173427,44.947349,Mr O's Sport Shop,529f4fb5498eee32b11e0a1d,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,Gyms,Gym,4bf58dd8d48988d176941735,,,,,,,,,,,,,,,,,
v-1464363688,,2,4,false,Canada,CA,67840,-73.598564,45.52073,Virtuose du Sport,543ee948498ed9229881c4fb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,52,139,false,Canada,CA,69133,-73.62864911556244,45.46375769833797,Concordia Physio Sport,4bbfbe5a74a9a593c508cff6,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/motorcycle_,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop,5032833091d4c4b30a586d60,,,,,,,,,,,,,,,,,
v-1464363688,,7,27,false,Canada,CA,66766,-73.44576400453313,45.739956272129376,Action Sport Physio,4f0f76e6e4b00d76ea418eb4,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,58,335,false,Canada,CA,70297,-73.63797350337697,45.49306876689784,Loisirs Sportifs Côte-des-Neiges,4b184ee1f964a5209dd023e3,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363688,,140,179,false,Canada,CA,69277,-73.61367900622132,45.532613050523935,Evangelista Sport,4d98d1dfe07ea35d5a6dfb02,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363688,,10,18,false,Canada,CA,68092,-73.61833264499475,45.4413627275593,Moto Sport Newman,4db9b93a93a0f369e87560db,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363688,,2,2,false,Canada,CA,72681,-73.65763083479649,45.535118940784464,Sport Design Studio,4e528b6a7d8b864c451b9d50,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363688,,8,9,false,Canada,CA,68339,-73.58062973374439,45.584384425172956,Ici sport La Source du Sports,502aa238e4b024cdc0e37e6d,,,,,,,,,,,,,,,,,,,,,,,,
v-1464363688,1,1,1,false,Canada,CA,1025,-74.131982,45.263698,Sport Collecte,4ea6d559775b1e72edc898f9,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,QC,Salaberry-de-Valleyfield,true,J6S 5H5,http://www.sourceforsports.com/Stores/91-Lavoie-La-Source-du-Sport.aspx,René-Émard,5569fe7da7c8896abe7dbf9c,,,,,,,,74983027,,
v-1464363688,1,1,1,false,Canada,CA,1547,-74.133589,45.270088,lavoie sport,5364fcd9498e2b4b27dd11ee,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Salaberry-de-Valleyfield,true,J7V 8V9,http://www.tealsport.com,at Highway 20,,,,,,,,,,,
v-1464363688,1,2,4,false,Canada,CA,1825,-74.14063453674316,45.26762292196529,Lavoie La Source du Sport,55ed7191498e5ccf1cee7a68,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Vaudreuil,true,H9X 3A8,http://www.seguinsport.com,at Green St,,,,,,,,,,,
v-1464363688,1,4,7,false,Canada,CA,3924,-74.074337,45.274487,Sport Boutin Harley davidson valleyfield,4c03c2c7f423a5930f9dd016,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,Parks,Park,4bf58dd8d48988d163941735,QC,Vaudreuil-Dorion,true,J0P 1P0,http://www.sportsexperts.ca,at rue Dorion,,,,,,,,,,,
v-1464363688,1,10,21,false,Canada,CA,17541,-74.03426975780694,45.40559464357977,Action Multi Sport,4e272f08aeb76636253af4e8,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/hardware_,Hardware,Hardware Stores,Hardware Store,4bf58dd8d48988d112951735,QC,Pierrefonds,true,H2W 1S4,http://www.sourceforsports.com/Stores/129-Sport-Campus-La-Source-du-Sport.aspx,De La Roche,,,,,,,,,,,
v-1464363688,6,18,55,false,Canada,CA,17609,-74.033074,45.40591,Action Sport Physio Vaudreuil,4dea38b5d22da22d4eccfe7a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,QC,Baie-D'Urfé,true,H4G 1V6,http://www.sportsexperts.ca,Lapointe,,,,,,,,,,,
v-1464363688,1,1,1,false,Canada,CA,33409,-73.84683609008789,45.490765184743424,George Springate Sport Center,4c312bdc452620a1d943200f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/motorcycle_,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop,5032833091d4c4b30a586d60,QC,Rigaud,true,H9G,http://cepsum.umontreal.ca,rue Pépin,,,,,,,,,,,
v-1464363688,1,7,58,false,Canada,CA,20495,-73.9361343383789,45.12919616699219,J. T. Sport,55d2190f498eecf64bb21777,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Montréal,true,H2J 1X9,http://www.isatissport.com,Mansfield,,,,,,,,,,,
v-1464363688,1,35,141,true,Canada,CA,23597,-73.91781806945801,45.41728056667386,Teal Sport,4e108d9dd22d759bae5a4079,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,QC,Châteauguay,true,J7J 1G9,http://www.cyclosphere.com,Cavendish,,,,,,,,,,,
v-1464363688,1,21,169,false,Canada,CA,25227,-74.257256,45.465085,Seguin Sport,568b0cde498e017dcdd9773f,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Verdun,true,J7R 7G6,http://www.plxsport.com,Avenue Terry Fox,,,,,,,,,,,
v-1464363688,3,11,15,false,Canada,CA,50637,-73.57906893877497,45.510178751588064,McGill Sport Medicine Clinic,4bffc47edaf9c9b6e9a6faef,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Dollard-Des Ormeaux,true,H3B 4G7,http://www.sportsexperts.ca,7308 Newman Blvd.,,,,,,,,,,,
v-1464363688,2,20,36,false,Canada,CA,30949,-73.83220509860456,45.45078252269252,Concordia Physio Sport,4da6c74f6e81162ae784c62c,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Saint-Eustache,true,K6J 3A7,http://mysportphysio.com,Sainte-Catherine W.,,,,,,,,,,,
v-1464363688,7,8,45,false,Canada,CA,33384,-73.7171972455848,45.358442852021824,Sports Experts,51a26267498e2706e46cae57,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,J4Z 1A7,http://www.sportsexperts.ca,Green,,,,,,,,,,,
v-1464363688,1,16,22,false,Canada,CA,48889,-73.5669520752355,45.46465555075725,Sport Campus La Source du Sport,4fd3ad14e4b06a2d8d3c7eb4,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,H4B 1N5,http://cbi.ca,Victoria,,,,,,,,,,,
v-1464363688,1,128,237,false,Canada,CA,32666,-73.83571507118846,45.474994907573986,Concordia physio sport,4cee7fbab80da09380e52700,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Saint-Constant,true,H3W 1J3,http://www.loisirssportifscdn-ndg.com,Fairmount,,,,,,,,,,,
v-1464363688,2,1,1,false,Canada,CA,37901,-73.89456811974955,45.56145905113036,Sports Experts,4c02894f187ec9289e4eb47b,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Mirabel,true,H8R 2A4,http://www.cyclerobert.com,,,,,,,,,,,,
v-1464363688,1,10,14,false,Canada,CA,51825,-73.578605,45.528717,Ekkip Boutique Sport,4c3e059b1ef0d13a3fb89180,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_hockey_,Hockey,Hockey Arenas,Hockey Arena,4bf58dd8d48988d185941735,QC,Saint-Eustache,true,H7p,http://www.sourceforsports.com/Stores/114-Pierre-Demers-La-Source-du-Sport.aspx,,,,,,,,,,,,
v-1464363688,,41,205,false,Canada,CA,32549,-73.820144,45.46275,Disalvo Sport,570152d2498ec120432c30b0,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,ON,Montréal,true,J7Z 3A4,http://www.cage.ca,,,,,,,,,,,,
v-1464363688,,5,7,false,Canada,CA,48424,-73.61212228835538,45.508985395748006,Clinique de médecine du sport,4e1ca2f2c65bc4a776bcc8fb,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,QC,Cornwall,true,H7T 2K9,http://motosportnewman.com,,,,,,,,,,,,
v-1464363688,,8,17,true,Canada,CA,42820,-73.59986901283264,45.37918732262337,Isatis Sport St-Constant,514b6e7490e7fe0bfbbc53ee,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Brossard,true,H8N 1X2,http://www.sportsexperts.ca,,,,,,,,,,,,
v-1464363688,,1,2,false,Canada,CA,51317,-73.9198827,45.6991276,Cyclosphère Sport,4fe610aae4b03458436001f1,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Rosemère,true,H3Z,http://nadonsportlachute.com,,,,,,,,,,,,
v-1464363688,,4,8,false,Canada,CA,37374,-73.891866,45.555082,Nadon Sport,4fad7857e4b0346fb5e03590,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,H3Z 2Y5,http://www.evangelistasports.com,,,,,,,,,,,,
v-1464363688,,931,1533,false,Canada,CA,37849,-73.91358,45.567587,110% Sport,565b35dc38faef99b5971427,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Montréal,true,J4W 2T5,,,,,,,,,,,,,
v-1464363688,,1,8,false,Canada,CA,37810,-73.914371,45.567465,PLX Sport,50d342a9e4b0656ca5d1f970,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Montréal,true,H3T 1Y3,,,,,,,,,,,,,
v-1464363688,,21,111,false,Canada,CA,50611,-73.57142686843872,45.501331442733864,Sports Experts,4b106f3df964a520597023e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Lasalle,true,,,,,,,,,,,,,,
v-1464363688,,81,197,false,Canada,CA,55264,-74.7413455,45.0267728,Active Sport Physiotherapy Clinic,507f3d26e4b07325f43386a9,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Laval,true,,,,,,,,,,,,,,
v-1464363688,,52,139,false,Canada,CA,56112,-73.46565127372742,45.46667723720507,Concordia Physio Sport,4e7cde22775b68b1860aaf48,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,Gyms,Gym,4bf58dd8d48988d176941735,QC,Saint-Jérôme,true,,,,,,,,,,,,,,
v-1464363688,,2,2,false,Canada,CA,47451,-73.818195,45.629958,Sports Experts,4c0a7f686071a593a39edf32,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,QC,Laval,true,,,,,,,,,,,,,,
v-1464363688,,58,335,false,Canada,CA,44625,-73.62864911556244,45.46375769833797,Concordia Physio Sport,4bbfbe5a74a9a593c508cff6,true,.png,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness,Gyms or Fitness Centers,Gym / Fitness Center,4bf58dd8d48988d175941735,QC,Lasalle,true,,,,,,,,,,,,,,
v-1464363688,,16,38,false,Canada,CA,47372,-73.65763083479649,45.535118940784464,Sport Design Studio,4e528b6a7d8b864c451b9d50,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Montréal,true,,,,,,,,,,,,,,
v-1464363688,,7,7,false,Canada,CA,45758,-73.63797350337697,45.49306876689784,Loisirs Sportifs Côte-des-Neiges,4b184ee1f964a5209dd023e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735,QC,Westmount,true,,,,,,,,,,,,,,
v-1464363688,,356,593,false,Canada,CA,42184,-73.631909,45.4209394,Cycle Et Sport Robert Inc,55f0b10a498e5a27eaeb6d68,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/motorcycle_,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop,5032833091d4c4b30a586d60,QC,Brossard,,,,,,,,,,,,,,,
v-1464363688,,10,18,false,Canada,CA,44403,-73.78135053018268,45.58032834427917,Centre Sport Xpo,4d8786b8f1e56ea84fdeb18a,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,QC,Ile-des-Sœurs,,,,,,,,,,,,,,,
v-1464363688,,29,36,false,Canada,CA,56660,-73.99227,45.761059,Pierre Demers La Source Du Sport,4defe731d22d43368714ff7c,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,QC,Communauté-Urbaine-de-Montréal,,,,,,,,,,,,,,,
v-1464363688,,60,180,true,Canada,CA,45191,-73.74546210972444,45.569324242519286,Cage aux Sports,4b0b5410f964a520723023e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,New York,Lachute,,,,,,,,,,,,,,,
v-1464363688,,118,228,false,Canada,CA,44134,-73.61833264499475,45.4413627275593,Moto Sport Newman,4db9b93a93a0f369e87560db,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,QC,Saint-Hubert,,,,,,,,,,,,,,,
v-1464363688,,1,1,false,Canada,CA,48983,-73.58538186449198,45.48931251296271,Sport Experts Alexis Nihon,4cb7604e9552b60cca83c48b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,QC,Montréal,,,,,,,,,,,,,,,
v-1464363688,,1,1,false,Canada,CA,48710,-73.58740531338199,45.48692306591377,Action Sport Physio,4bc72db615a7ef3b26d978da,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,3,3,false,Canada,CA,55950,-73.47119808197021,45.47174844784008,Sports Experts,4c264485c11dc9b63fa42824,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,Bike Shops,Bike Shop,4bf58dd8d48988d115951735,,,,,,,,,,,,,,,,,
v-1464363688,,14,15,false,Canada,CA,50742,-73.5421146629913,45.467181059491786,Sport Campus,53a70e27498ea7107db685a2,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363688,,1,2,false,Canada,CA,45402,-73.648816,45.498351,J Sport,4bcf04d568f976b0d7e06683,true,.png,https://ss3.4sqi.net/img/categories_v2/building/medical_,Medical,Medical Centers,Medical Center,4bf58dd8d48988d104941735,,,,,,,,,,,,,,,,,
v-1464363688,,3,3,false,Canada,CA,46415,-74.330663,45.649896,Nadon Sport,4fec5948e4b02f7c02e54a3b,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,5,10,false,Canada,CA,46045,-73.859083,45.630926,Complexe sport rousseau,4b908976f964a520fb8e33e3,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sporting Goods,Sporting Goods Shops,Sporting Goods Shop,4bf58dd8d48988d1f2941735,,,,,,,,,,,,,,,,,
v-1464363688,,4,6,false,Canada,CA,47859,-73.53418382284191,45.38319135378909,iFoot sport,5348851d498e9b769583e58c,,,,,,,,,,,,,,,,,,,,,,,,
